Implemented,Source Instance,Source Port,Destination Instance,Destination Port,Type,Interface Type,Enable Connection
x,u_aipu.u_soc_periph_p,o_mem_rebar_iepad,u_aipu,o_mem_rebar_iepad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_rebar_opad,u_aipu,o_mem_rebar_opad,,,N/A
x,u_aipu,i_mem_rebar_ipad,u_aipu.u_soc_periph_p,i_mem_rebar_ipad,,,N/A
x,u_aipu,i_mem_data_ipad,u_aipu.u_soc_periph_p,i_mem_data_ipad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_data_oepad,u_aipu,o_mem_data_oepad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_data_iepad,u_aipu,o_mem_data_iepad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_data_opad,u_aipu,o_mem_data_opad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_webar_oepad,u_aipu,o_mem_webar_oepad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_webar_opad,u_aipu,o_mem_webar_opad,,,N/A
x,u_aipu.u_soc_periph_p,o_mem_wpbar_iepad,u_aipu,o_mem_wpbar_iepad,,,N/A
x,u_aipu,i_mem_wpbar_ipad,u_aipu.u_soc_periph_p,i_mem_wpbar_ipad,,,N/A
x,u_aipu.u_soc_periph_p,o_ref_clk_sel_freq,u_aipu,o_ref_clk_sel_freq,,,N/A
x,u_aipu.u_soc_periph_p,o_jtag_drive,u_aipu,o_jtag_drive,,,N/A
x,u_aipu.u_soc_periph_p,o_uart_drive,u_aipu,o_uart_drive,,,N/A
x,u_aipu.u_soc_periph_p,o_spi_drive,u_aipu,o_spi_drive,,,N/A
x,u_aipu.u_soc_periph_p,o_i2c_drive,u_aipu,o_i2c_drive,,,N/A
x,u_aipu.u_soc_periph_p,o_gpio_drive,u_aipu,o_gpio_drive,,,N/A
x,u_aipu.u_soc_periph_p,o_obs_drive,u_aipu,o_obs_drive,,,N/A
x,u_aipu.u_soc_periph_p,o_dft_drive,u_aipu,o_dft_drive,,,N/A
x,u_aipu.u_soc_periph_p,o_emmc_drive,u_aipu,o_emmc_drive,,,N/A
x,u_aipu.u_soc_periph_p,o_clk_schmitt,u_aipu,o_clk_schmitt,,,N/A
x,u_aipu.u_soc_periph_p,o_rst_schmitt,u_aipu,o_rst_schmitt,,,N/A
x,u_aipu.u_soc_periph_p,o_spi_schmitt,u_aipu,o_spi_schmitt,,,N/A
x,u_aipu.u_soc_periph_p,o_uart_schmitt,u_aipu,o_uart_schmitt,,,N/A
x,u_aipu.u_soc_periph_p,o_i2c_schmitt,u_aipu,o_i2c_schmitt,,,N/A
x,u_aipu.u_soc_periph_p,o_gpio_schmitt,u_aipu,o_gpio_schmitt,,,N/A
x,u_aipu.u_soc_periph_p,o_emmc_schmitt,u_aipu,o_emmc_schmitt,,,N/A
x,u_aipu.u_soc_periph_p,o_dft_schmitt,u_aipu,o_dft_schmitt,,,N/A
,,,,,,,
x,u_aipu.u_noc_top,sys_spm_targ_lt_axi_m,u_aipu.u_sys_spm_p,lt_axi_s,Protocol,AXI4,N/A
x,u_aipu.u_noc_top,sys_spm_targ_syscfg_apb_m,u_aipu.u_sys_spm_p,cfg_apb4_s,Protocol,APB4,N/A
x,u_aipu.u_sys_spm_p,o_noc_async_idle_req,u_aipu.u_noc_top,i_sys_spm_pwr_idle_req,,,N/A
x,u_aipu.u_noc_top,o_sys_spm_pwr_idle_ack,u_aipu.u_sys_spm_p,i_noc_async_idle_ack,,,N/A
x,u_aipu.u_noc_top,o_sys_spm_pwr_idle_val,u_aipu.u_sys_spm_p,i_noc_async_idle_val,,,N/A
x,u_aipu.u_sys_spm_p,o_noc_clken,u_aipu.u_noc_top,i_sys_spm_clken,,,
x,u_aipu.u_sys_spm_p,o_noc_rst_n,u_aipu.u_noc_top,i_sys_spm_rst_n,,,
x,u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_sys_spm_p,i_clk,,,
x,u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_sys_spm_p,i_ao_rst_n,,,
x,u_aipu.u_soc_mgmt_p,o_global_rst_n,u_aipu.u_sys_spm_p,i_global_rst_n,,,
x,u_aipu.u_sys_spm_p,o_irq,u_aipu.u_apu_p,i_irq__sys_spm__error,,,
,,,,,,,
x,u_aipu.u_noc_top,ddr_wpll_targ_syscfg_apb_m,u_aipu.u_ddr_west_clock_gen_p,cfg_apb4_s,Protocol,APB4,N/A
x,u_aipu,i_ref_clk,u_aipu.u_ddr_west_clock_gen_p,i_ref_clk,,,N/A
x,u_aipu.u_soc_mgmt_p,o_global_rst_n,u_aipu.u_ddr_west_clock_gen_p,i_global_rst_n,,,N/A
x,u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_ddr_west_clock_gen_p,i_ao_rst_n,,,N/A
,,,,,,,
x,europa.u_europa_io,o_pad_ref_clk,europa,o_ref_clk,,,N/A
x,europa.u_europa_io,o_ref_clk,europa.u_aipu,i_ref_clk,,,N/A
x,europa.u_aipu,o_ref_clk_sel_freq,europa.u_europa_io,i_ref_clk_sel_freq,,,N/A
x,europa.u_europa_io,o_tck,europa.u_aipu,i_tck,,,N/A
x,europa.u_europa_io,o_pad_spi_clk_out,europa,o_spi_clk_out,,,N/A
x,europa.u_aipu,o_spi_clk_out,europa.u_europa_io,i_spi_clk,,,N/A
x,europa.u_europa_io,o_ssn_bus_0_clk,europa.u_aipu,i_ssn_bus_0_clk,,,N/A
x,europa,i_ssn_bus_0_clk,europa.u_europa_io,i_pad_ssn_bus_0_clk,,,N/A
x,europa.u_europa_io,o_ssn_bus_1_clk,europa.u_aipu,i_ssn_bus_1_clk,,,N/A
x,europa,i_ssn_bus_1_clk,europa.u_europa_io,i_pad_ssn_bus_1_clk,,,N/A
x,europa.u_europa_io,o_por_rst_n,europa.u_aipu,i_por_rst_n,,,N/A
x,europa,i_por_rst_n,europa.u_europa_io,i_pad_por_rst_n,,,N/A
x,europa.u_europa_io,o_pcie_perst_n,europa.u_aipu,i_pcie_perst_n,,,N/A
x,europa,i_pcie_perst_n,europa.u_europa_io,i_pad_pcie_perst_n,,,N/A
x,europa.u_europa_io,o_trst_n,europa.u_aipu,i_trst_n,,,N/A
x,europa,i_trst_n,europa.u_europa_io,i_pad_trst_n,,,N/A
x,europa.u_europa_io,o_uart_rx,europa.u_aipu,i_uart_rx,,,N/A
x,europa.u_aipu,o_uart_schmitt,europa.u_europa_io,i_uart_schmitt,,,N/A
x,europa,i_uart_rx,europa.u_europa_io,i_pad_uart_rx,,,N/A
x,europa.u_aipu,o_uart_tx,europa.u_europa_io,i_uart_tx,,,N/A
x,europa.u_aipu,o_uart_drive,europa.u_europa_io,i_uart_drive,,,N/A
x,europa.u_europa_io,o_pad_uart_tx,europa,o_uart_tx,,,N/A
x,europa.u_europa_io,o_uart_cts_n,europa.u_aipu,i_uart_cts_n,,,N/A
x,europa,i_uart_cts_n,europa.u_europa_io,i_pad_uart_cts_n,,,N/A
x,europa.u_aipu,o_uart_rts_n,europa.u_europa_io,i_uart_rts_n,,,N/A
x,europa.u_europa_io,o_pad_uart_rts_n,europa,o_uart_rts_n,,,N/A
x,europa.u_aipu,o_spi_ss_n,europa.u_europa_io,i_spi_ss_n,,,N/A
x,europa.u_europa_io,o_pad_spi_ss_n,europa,o_spi_ss_n,,,N/A
x,europa.u_aipu,o_spi_sd,europa.u_europa_io,i_spi_sd,,,N/A
x,europa.u_aipu,o_spi_sd_oe_n,europa.u_europa_io,i_spi_sd_oe_n,,,N/A
x,europa.u_europa_io,o_spi_sd,europa.u_aipu,i_spi_sd,,,N/A
x,europa.u_aipu,o_spi_schmitt,europa.u_europa_io,i_spi_schmitt,,,N/A
x,europa.u_europa_io,io_pad_spi_sd,europa,io_spi_sd,,,N/A
x,europa.u_aipu,o_i2c_0_clk_oe,europa.u_europa_io,i_i2c_0_clk_oe,,,N/A
x,europa.u_europa_io,o_i2c_0_clk,europa.u_aipu,i_i2c_0_clk,,,N/A
x,europa.u_aipu,o_i2c_drive,europa.u_europa_io,i_i2c_drive,,,N/A
x,europa.u_aipu,o_i2c_schmitt,europa.u_europa_io,i_i2c_schmitt,,,N/A
x,europa.u_europa_io,io_pad_i2c_0_clk,europa,io_i2c_0_clk,,,N/A
x,europa.u_aipu,o_i2c_1_clk_oe,europa.u_europa_io,i_i2c_1_clk_oe,,,N/A
x,europa.u_europa_io,o_i2c_1_clk,europa.u_aipu,i_i2c_1_clk,,,N/A
x,europa.u_europa_io,io_pad_i2c_1_clk,europa,io_i2c_1_clk,,,N/A
x,europa.u_aipu,o_i2c_0_data_oe,europa.u_europa_io,i_i2c_0_data_oe,,,N/A
x,europa.u_europa_io,o_i2c_0_data,europa.u_aipu,i_i2c_0_data,,,N/A
x,europa.u_europa_io,io_pad_i2c_0_data,europa,io_i2c_0_data,,,N/A
x,europa.u_aipu,o_i2c_1_data_oe,europa.u_europa_io,i_i2c_1_data_oe,,,N/A
x,europa.u_europa_io,o_i2c_1_data,europa.u_aipu,i_i2c_1_data,,,N/A
x,europa.u_europa_io,io_pad_i2c_1_data,europa,io_i2c_1_data,,,N/A
x,europa.u_aipu,o_gpio,europa.u_europa_io,i_gpio,,,N/A
x,europa.u_aipu,o_gpio_oe,europa.u_europa_io,i_gpio_oe,,,N/A
x,europa.u_europa_io,o_gpio,europa.u_aipu,i_gpio,,,N/A
x,europa.u_aipu,o_gpio_drive,europa.u_europa_io,i_gpio_drive,,,N/A
x,europa.u_aipu,o_gpio_schmitt,europa.u_europa_io,i_gpio_schmitt,,,N/A
x,europa.u_europa_io,io_pad_gpio,europa,io_gpio,,,N/A
x,europa.u_aipu,o_mem_webar_opad,europa.u_europa_io,i_sd_emmc_clk,,,N/A
x,europa.u_aipu,o_mem_webar_oepad,europa.u_europa_io,i_sd_emmc_clk_oe,,,N/A
x,europa.u_europa_io,o_pad_sd_emmc_clk_out,europa,o_sd_emmc_clk_out,,,N/A
x,europa.u_aipu,o_mem_ale_opad,europa.u_europa_io,i_sd_emmc_pu_pd,,,N/A
x,europa.u_europa_io,o_pad_sd_emmc_pu_pd,europa,o_sd_emmc_pu_pd,,,N/A
x,europa.u_aipu,o_mem_ale_oepad,europa.u_europa_io,i_sd_emmc_pu_pd_oe,,,N/A
x,europa.u_aipu,o_mem_ctrl_0_iepad,europa.u_europa_io,i_sd_emmc_detect_ie,,,N/A
x,europa.u_europa_io,o_sd_emmc_detect,europa.u_aipu,i_mem_ctrl_0_ipad,,,N/A
x,europa,i_sd_emmc_detect,europa.u_europa_io,i_pad_sd_emmc_detect,,,N/A
x,europa.u_aipu,o_mem_ctrl_1_oepad,europa.u_europa_io,i_emmc_power_oe,,,N/A
x,europa.u_aipu,o_mem_ctrl_1_opad,europa.u_europa_io,i_emmc_power,,,N/A
x,europa.u_europa_io,o_pad_emmc_power,europa,o_emmc_power,,,N/A
x,europa.u_aipu,o_mem_dqs_iepad,europa.u_europa_io,i_sd_emmc_strobe_ie,,,N/A
x,europa.u_europa_io,o_sd_emmc_strobe,europa.u_aipu,i_mem_dqs_ipad,,,N/A
x,europa,i_sd_emmc_strobe,europa.u_europa_io,i_pad_sd_emmc_strobe,,,N/A
x,europa.u_aipu,o_mem_rstbar_oepad,europa.u_europa_io,i_emmc_reset_oe,,,N/A
x,europa.u_aipu,o_mem_rstbar_opad,europa.u_europa_io,i_emmc_reset,,,N/A
x,europa.u_europa_io,o_pad_emmc_reset,europa,o_emmc_reset,,,N/A
x,europa.u_aipu,o_mem_wpbar_iepad,europa.u_europa_io,i_sd_emmc_wp_ie,,,N/A
x,europa.u_europa_io,o_sd_emmc_wp,europa.u_aipu,i_mem_wpbar_ipad,,,N/A
x,europa,i_sd_emmc_wp,europa.u_europa_io,i_pad_sd_emmc_wp,,,N/A
x,europa.u_aipu,o_mem_lpbk_dqs_iepad,europa.u_europa_io,i_emmc_lpbk_dqs_ie,,,N/A
x,europa,i_emmc_lpbk_dqs,europa.u_europa_io,i_pad_emmc_lpbk_dqs,,,N/A
x,europa.u_aipu,o_mem_rebar_oepad,europa.u_europa_io,i_emmc_rebar_oe,,,N/A
x,europa.u_aipu,o_mem_rebar_iepad,europa.u_europa_io,i_emmc_rebar_ie,,,N/A
x,europa.u_aipu,o_mem_rebar_opad,europa.u_europa_io,i_emmc_rebar,,,N/A
x,europa.u_europa_io,o_emmc_rebar,europa.u_aipu,i_mem_rebar_ipad,,,N/A
x,europa.u_aipu,o_mem_cmd_oepad,europa.u_europa_io,i_sd_emmc_cmd_oe,,,N/A
x,europa.u_aipu,o_mem_cmd_iepad,europa.u_europa_io,i_sd_emmc_cmd_ie ,,,N/A
x,europa.u_aipu,o_mem_cmd_opad,europa.u_europa_io,i_sd_emmc_cmd,,,N/A
x,europa.u_europa_io,o_sd_emmc_cmd,europa.u_aipu,i_mem_cmd_ipad,,,N/A
x,europa.u_europa_io,io_pad_sd_emmc_cmd,europa,io_sd_emmc_cmd,,,N/A
x,europa.u_aipu,o_mem_data_opad,europa.u_europa_io,i_sd_emmc_data,,,N/A
x,europa.u_aipu,o_mem_data_oepad,europa.u_europa_io,i_sd_emmc_data_oe,,,N/A
x,europa.u_aipu,o_mem_data_iepad,europa.u_europa_io,i_sd_emmc_data_ie,,,N/A
x,europa.u_europa_io,o_sd_emmc_data,europa.u_aipu,i_mem_data_ipad,,,N/A
x,europa.u_europa_io,io_pad_sd_emmc_data,europa,io_sd_emmc_data,,,N/A
x,europa.u_aipu,o_observability,europa.u_europa_io,i_observability,,,N/A
x,europa.u_europa_io,o_pad_observability,europa,o_observability,,,N/A
x,europa.u_aipu,o_thermal_warning_n,europa.u_europa_io,i_thermal_warning_n,,,N/A
x,europa.u_europa_io,o_pad_thermal_warning_n,europa,o_thermal_warning_n,,,N/A
x,europa.u_aipu,o_thermal_shutdown_n,europa.u_europa_io,i_thermal_shutdown_n,,,N/A
x,europa.u_europa_io,o_pad_thermal_shutdown_n,europa,o_thermal_shutdown_n,,,N/A
x,europa.u_europa_io,o_thermal_throttle,europa.u_aipu,i_thermal_throttle,,,N/A
x,europa,i_thermal_throttle,europa.u_europa_io,i_pad_thermal_throttle,,,N/A
x,europa.u_europa_io,o_boot_mode,europa.u_aipu,i_boot_mode,,,N/A
x,europa,i_boot_mode,europa.u_europa_io,i_pad_boot_mode,,,N/A
x,europa.u_europa_io,o_tms,europa.u_aipu,i_tms,,,N/A
x,europa,i_tms,europa.u_europa_io,i_pad_tms,,,N/A
x,europa.u_europa_io,o_td,europa.u_aipu,i_td,,,N/A
x,europa,i_td_in,europa.u_europa_io,i_pad_td_in,,,N/A
x,europa.u_aipu,o_td,europa.u_europa_io,i_td,,,N/A
x,europa.u_europa_io,o_pad_td_out,europa,o_td_out,,,N/A
x,europa.u_aipu,o_dft_test,europa.u_europa_io,i_dft_test,,,N/A
x,europa.u_aipu,o_dft_test_oe,europa.u_europa_io,i_dft_test_oe,,,N/A
x,europa.u_europa_io,o_dft_test,europa.u_aipu,i_dft_test,,,N/A
x,europa.u_aipu,o_dft_schmitt,europa.u_europa_io,i_dft_schmitt,,,N/A
x,europa.u_europa_io,io_pad_dft_test,europa,io_dft_test,,,N/A
x,europa.u_aipu,o_jtag_drive,europa.u_europa_io,i_jtag_drive,,,N/A
x,europa.u_aipu,o_obs_drive,europa.u_europa_io,i_obs_drive ,,,N/A
x,europa.u_aipu,o_clk_schmitt,europa.u_europa_io,i_clk_schmitt,,,N/A
x,europa.u_aipu,o_rst_schmitt,europa.u_europa_io,i_rst_schmitt,,,N/A
,,,,,,,
x,europa.u_aipu,io_pcie_resref,europa,io_pcie_resref,,,N/A
x,europa,i_pcie_rxm_00,europa.u_aipu,i_pcie_rxm_00,,,N/A
x,europa,i_pcie_rxm_01,europa.u_aipu,i_pcie_rxm_01,,,N/A
x,europa,i_pcie_rxm_02,europa.u_aipu,i_pcie_rxm_02,,,N/A
x,europa,i_pcie_rxm_03,europa.u_aipu,i_pcie_rxm_03,,,N/A
x,europa,i_pcie_rxp_00,europa.u_aipu,i_pcie_rxp_00,,,N/A
x,europa,i_pcie_rxp_01,europa.u_aipu,i_pcie_rxp_01,,,N/A
x,europa,i_pcie_rxp_02,europa.u_aipu,i_pcie_rxp_02,,,N/A
x,europa,i_pcie_rxp_03,europa.u_aipu,i_pcie_rxp_03,,,N/A
x,europa.u_aipu,o_pcie_txm_00,europa,o_pcie_txm_00,,,N/A
x,europa.u_aipu,o_pcie_txm_01,europa,o_pcie_txm_01,,,N/A
x,europa.u_aipu,o_pcie_txm_02,europa,o_pcie_txm_02,,,N/A
x,europa.u_aipu,o_pcie_txm_03,europa,o_pcie_txm_03,,,N/A
x,europa.u_aipu,o_pcie_txp_00,europa,o_pcie_txp_00,,,N/A
x,europa.u_aipu,o_pcie_txp_01,europa,o_pcie_txp_01,,,N/A
x,europa.u_aipu,o_pcie_txp_02,europa,o_pcie_txp_02,,,N/A
x,europa.u_aipu,o_pcie_txp_03,europa,o_pcie_txp_03,,,N/A
x,europa.u_aipu,io_efuse_vqps,europa,io_efuse_vqps,,,N/A
x,europa.u_aipu,io_efuse_vddwl,europa,io_efuse_vddwl,,,N/A
x,europa.u_aipu,io_pvt_test_out_ts,europa,io_pvt_test_out_ts,,,N/A
x,europa.u_aipu,io_otp_vtdo ,europa,io_otp_vtdo,,,N/A
x,europa.u_aipu,io_otp_vrefm,europa,io_otp_vrefm,,,N/A
x,europa.u_aipu,io_otp_vpp,europa,io_otp_vpp,,,N/A
x,europa.u_aipu,o_lpddr_ppp_0_bp_memreset_l,europa,o_lpddr_ppp_0_bp_memreset_l,,,N/A
x,europa.u_aipu,o_lpddr_ppp_1_bp_memreset_l,europa,o_lpddr_ppp_1_bp_memreset_l,,,N/A
x,europa.u_aipu,o_lpddr_ppp_2_bp_memreset_l,europa,o_lpddr_ppp_2_bp_memreset_l,,,N/A
x,europa.u_aipu,o_lpddr_ppp_3_bp_memreset_l,europa,o_lpddr_ppp_3_bp_memreset_l,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_a ,europa,io_lpddr_ppp_0_bp_a,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_a ,europa,io_lpddr_ppp_1_bp_a,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_a,europa,io_lpddr_ppp_2_bp_a,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_a,europa,io_lpddr_ppp_3_bp_a,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_ato,europa,io_lpddr_ppp_0_bp_ato,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_ato,europa,io_lpddr_ppp_1_bp_ato,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_ato,europa,io_lpddr_ppp_2_bp_ato,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_ato,europa,io_lpddr_ppp_3_bp_ato,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_ato_pll,europa,io_lpddr_ppp_0_bp_ato_pll,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_ato_pll,europa,io_lpddr_ppp_1_bp_ato_pll,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_ato_pll,europa,io_lpddr_ppp_2_bp_ato_pll,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_ato_pll,europa,io_lpddr_ppp_3_bp_ato_pll,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_b0_d,europa,io_lpddr_ppp_0_bp_b0_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_b0_d,europa,io_lpddr_ppp_1_bp_b0_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_b0_d,europa,io_lpddr_ppp_2_bp_b0_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_b0_d,europa,io_lpddr_ppp_3_bp_b0_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_b1_d,europa,io_lpddr_ppp_0_bp_b1_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_b1_d,europa,io_lpddr_ppp_1_bp_b1_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_b1_d,europa,io_lpddr_ppp_2_bp_b1_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_b1_d,europa,io_lpddr_ppp_3_bp_b1_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_b2_d,europa,io_lpddr_ppp_0_bp_b2_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_b2_d,europa,io_lpddr_ppp_1_bp_b2_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_b2_d,europa,io_lpddr_ppp_2_bp_b2_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_b2_d,europa,io_lpddr_ppp_3_bp_b2_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_b3_d,europa,io_lpddr_ppp_0_bp_b3_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_b3_d,europa,io_lpddr_ppp_1_bp_b3_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_b3_d,europa,io_lpddr_ppp_2_bp_b3_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_b3_d,europa,io_lpddr_ppp_3_bp_b3_d,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_ck0_c,europa,io_lpddr_ppp_0_bp_ck0_c,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_ck0_c,europa,io_lpddr_ppp_1_bp_ck0_c,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_ck0_c,europa,io_lpddr_ppp_2_bp_ck0_c,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_ck0_c,europa,io_lpddr_ppp_3_bp_ck0_c,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_ck0_t,europa,io_lpddr_ppp_0_bp_ck0_t,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_ck0_t,europa,io_lpddr_ppp_1_bp_ck0_t,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_ck0_t,europa,io_lpddr_ppp_2_bp_ck0_t,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_ck0_t,europa,io_lpddr_ppp_3_bp_ck0_t,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_ck1_c,europa,io_lpddr_ppp_0_bp_ck1_c,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_ck1_c,europa,io_lpddr_ppp_1_bp_ck1_c,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_ck1_c,europa,io_lpddr_ppp_2_bp_ck1_c,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_ck1_c,europa,io_lpddr_ppp_3_bp_ck1_c,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_ck1_t,europa,io_lpddr_ppp_0_bp_ck1_t,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_ck1_t,europa,io_lpddr_ppp_1_bp_ck1_t,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_ck1_t,europa,io_lpddr_ppp_2_bp_ck1_t,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_ck1_t,europa,io_lpddr_ppp_3_bp_ck1_t,,,N/A
x,europa.u_aipu,io_lpddr_ppp_0_bp_zn,europa,io_lpddr_ppp_0_bp_zn,,,N/A
x,europa.u_aipu,io_lpddr_ppp_1_bp_zn,europa,io_lpddr_ppp_1_bp_zn,,,N/A
x,europa.u_aipu,io_lpddr_ppp_2_bp_zn,europa,io_lpddr_ppp_2_bp_zn,,,N/A
x,europa.u_aipu,io_lpddr_ppp_3_bp_zn,europa,io_lpddr_ppp_3_bp_zn,,,N/A
x,europa.u_aipu,o_lpddr_graph_0_bp_memreset_l ,europa,o_lpddr_graph_0_bp_memreset_l ,,,N/A
x,europa.u_aipu,o_lpddr_graph_1_bp_memreset_l ,europa,o_lpddr_graph_1_bp_memreset_l ,,,N/A
x,europa.u_aipu,o_lpddr_graph_2_bp_memreset_l ,europa,o_lpddr_graph_2_bp_memreset_l ,,,N/A
x,europa.u_aipu,o_lpddr_graph_3_bp_memreset_l ,europa,o_lpddr_graph_3_bp_memreset_l ,,,N/A
x,europa.u_aipu,io_lpddr_graph_0_bp_a,europa,io_lpddr_graph_0_bp_a,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_a,europa,io_lpddr_graph_1_bp_a,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_a,europa,io_lpddr_graph_2_bp_a,,,N/A
x,europa.u_aipu,io_lpddr_graph_3_bp_a,europa,io_lpddr_graph_3_bp_a,,,N/A
x,europa.u_aipu,io_lpddr_graph_0_bp_ato,europa,io_lpddr_graph_0_bp_ato,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_ato,europa,io_lpddr_graph_1_bp_ato,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_ato,europa,io_lpddr_graph_2_bp_ato,,,N/A
x,europa.u_aipu,io_lpddr_graph_3_bp_ato,europa,io_lpddr_graph_3_bp_ato,,,N/A
x,europa.u_aipu,io_lpddr_graph_0_bp_ato_pll,europa,io_lpddr_graph_0_bp_ato_pll,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_ato_pll,europa,io_lpddr_graph_1_bp_ato_pll,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_ato_pll,europa,io_lpddr_graph_2_bp_ato_pll,,,N/A
x,europa.u_aipu,io_lpddr_graph_3_bp_ato_pll,europa,io_lpddr_graph_3_bp_ato_pll,,,N/A
x,europa.u_aipu,io_lpddr_graph_0_bp_b0_d,europa,io_lpddr_graph_0_bp_b0_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_b0_d ,europa,io_lpddr_graph_1_bp_b0_d ,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_b0_d,europa,io_lpddr_graph_2_bp_b0_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_3_bp_b0_d,europa,io_lpddr_graph_3_bp_b0_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_0_bp_b1_d,europa,io_lpddr_graph_0_bp_b1_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_b1_d,europa,io_lpddr_graph_1_bp_b1_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_b1_d,europa,io_lpddr_graph_2_bp_b1_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_3_bp_b1_d,europa,io_lpddr_graph_3_bp_b1_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_0_bp_b2_d,europa,io_lpddr_graph_0_bp_b2_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_b2_d,europa,io_lpddr_graph_1_bp_b2_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_b2_d,europa,io_lpddr_graph_2_bp_b2_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_3_bp_b2_d,europa,io_lpddr_graph_3_bp_b2_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_0_bp_b3_d,europa,io_lpddr_graph_0_bp_b3_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_b3_d,europa,io_lpddr_graph_1_bp_b3_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_b3_d,europa,io_lpddr_graph_2_bp_b3_d,,,N/A
x,europa.u_aipu,io_lpddr_graph_3_bp_b3_d,europa,io_lpddr_graph_3_bp_b3_d,,,N/A
